0,gene1,gene2,feedback1,feedback2,kon1,kon2,koff1,koff2,ksyn1,ksyn2,w,bs1,bs2,bf1,bf2,cv1,cv2,convergence,corr,NMI,cmi_given_x1,cmi_given_x2,sign_givenx1,sign_givenx2
5512,nrf1,rbpj,1,0,2.34107101,7.971524198,55.51742972,46.5101978,9.558382382,29.19656602,7.053170062,2.24634658,6.805166093,0.172169036,0.627745471,0.541598192,0.715614935,1,0.301736175,0.064220533,4.295611906,4.025791654,1,0
5513,nrf1,relb,1,0,0.0001,4.936374992,192.9923633,270.2770629,8.02273336,157.4479915,53.70603241,1.00E-04,4.847833538,0.041570211,0.582542928,0.527803896,0.915509116,1,0.224559679,0.046450884,3.331916085,4.151168216,1,0
5514,nrf1,rfx7,1,0,11.43791314,0.038690609,0.482640829,12.16954548,10.10697218,3.124627475,1.030016374,0.463099609,0.038567989,20.94098046,0.256757944,0.542627952,0.795510831,1,0.198953574,0.039300661,2.421774934,1.049375817,1,0
5515,nrf1,rxrb,1,0,2.165117829,11.6380481,30.02543127,14.00570646,10.13561809,8.052741022,2.362330174,2.019493248,6.356287845,0.337567777,0.574961431,0.544189411,1.390370918,1,0.270422738,0.052177332,3.851437177,2.56146816,1,0
5516,nrf1,sall4,1,0,0.277975102,4.538076682,116.6359279,127.4274371,8.231122578,250.4892453,26.76346749,0.277314187,4.382019699,0.070571073,1.965740276,0.527259548,0.605166631,1,0.33455915,0.081195695,6.181857985,9.975657293,1,0
5517,nrf1,smad2,1,0,7.367093041,1.030401046,1.098505377,11.9694437,8.794017387,2.156564591,1.248032019,0.955962109,0.948728816,8.005438634,0.1801725,0.534549058,0.903144116,1,0.273416179,0.041553405,3.854951711,0.79108817,1,0
5518,nrf1,smad4,1,0,9.116985288,0.0001,1.00E-04,9.653374703,8.635974773,1.964908967,0.986545151,1.00E-04,1.00E-04,86359.74773,0.203546327,0.531417081,1.138418059,1,0.178607095,0.03043116,1.244377052,1.851468487,1,0
5519,nrf1,smarca5,1,0,1.915836183,7.993902044,18.2408475,8.054594245,7.034563717,98.07268048,2.218449729,1.733741333,4.012066691,0.385648952,12.17599267,0.516150979,0.190933613,1,0.462301518,0.164358974,11.13330235,46.64374604,1,0
5520,nrf1,smarcb1,1,0,2.309965774,11.05967093,19.56053687,3.755585973,8.17351854,26.64762433,1.497769556,2.065986842,2.803565627,0.417857577,7.095463803,0.526540906,0.327975348,1,0.469845275,0.116754045,6.769217661,16.31614049,1,0
5521,nrf1,smarcc1,1,0,1.853000808,9.199405584,14.94066947,1.874151889,7.201645744,28.25445307,1.353016162,1.648542108,1.556959757,0.482016268,15.07586084,0.518815319,0.257289677,1,0.435226392,0.108180524,7.826157892,16.64838397,1,0
5522,nrf1,sox15,1,0,0.685600485,6.532769915,13.99150304,10.31403473,11.09732789,6.714379509,2.705179969,0.653574546,3.999524967,0.793147659,0.650994464,0.546009472,1.237166497,1,0.127035634,0.032951902,0.875282204,0.951050461,1,0
5523,nrf1,sox2,1,0,0.453446327,3.952404973,11.69598199,10.42386237,7.181056191,55.23644446,3.778364492,0.436522603,2.865787377,0.613976338,5.299038157,0.518386873,0.585212751,1,0.259071951,0.097398761,5.846134045,13.66318569,1,0
5524,nrf1,sox4,1,0,2.16927945,0.274988826,21.55970072,3.846555134,28.6008361,4.208574447,11.07194092,1.970966109,0.256641611,1.326587807,1.094115202,0.571876039,2.30237026,1,0.106235815,0.042202464,5.246451881,1.653662246,1,0
5525,nrf1,srebf1,1,0,1.486515059,10.10478848,14.16919663,2.62498077,9.55162416,6.038565868,1.391941208,1.345369957,2.08368863,0.674111907,2.300422897,0.540152541,0.775977792,1,0.236257888,0.054212532,3.990030775,3.017876302,1,0
5526,nrf1,srebf2,1,0,4.064649588,1.543697825,4.037565086,11.77883774,9.697131496,2.635574192,2.254573637,2.025531034,1.364827747,2.401727598,0.22375503,0.541379587,0.726519312,1,0.288176795,0.054836486,2.793874237,2.419240301,1,0
5527,nrf1,stat6,1,0,0.435065315,1.00E-04,6.837933482,4.46281972,9.695703249,2.840367713,6.322311118,0.409040036,1.00E-04,1.417928863,0.636451367,0.542291929,1.352760226,1,0.220731376,0.044329068,3.077638657,0.810977829,1,0
5528,nrf1,tbx3,1,0,0.0001,2.248937888,7.544612993,6.691164156,11.09414705,14.21109694,3.723039645,1.00E-04,1.683203672,1.470472649,2.123860155,0.549102157,0.65793182,1,0.115139424,0.047827577,5.576284537,3.769488031,1,0
5529,nrf1,tcf3,1,0,1.857469825,4.024894213,48.23275174,38.34620425,6.556398918,58.13002684,9.256068546,1.788590231,3.642563473,0.135932508,1.515926491,0.508363446,0.45338207,1,0.433697042,0.084590761,4.084204926,9.133784028,1,0
5530,nrf1,tcf7,1,0,5.163970902,30.68585203,162.1606626,108.7309316,24.24359531,79.77255812,4.682456228,5.004600492,23.93184802,0.149503554,0.733669407,0.556098723,0.660647579,1,0.229021461,0.062919176,6.196801596,2.478813201,1,0
5531,nrf1,tcf7l1,1,0,0.742055373,4.825489589,72.41590249,75.28810233,8.501297107,48.06320202,15.55838344,0.734528561,4.534835416,0.117395445,0.638390404,0.532892161,0.999337352,1,0.25418037,0.051772299,3.618426701,2.240017654,1,0
5532,nrf1,tead1,1,0,1.787002587,9.290856841,23.9241797,16.72038532,9.29562411,6.241349287,3.008779957,1.662800666,5.972290958,0.388545155,0.373277838,0.539002378,0.924584497,1,0.179075075,0.033817195,2.98099079,1.213324255,1,0
5533,nrf1,tfap2c,1,0,1.255638835,11.38790243,15.7826412,4.63993795,15.11045519,14.34599184,1.364822225,1.163104326,3.296711185,0.957409789,3.091849933,0.562348328,0.901562643,1,0.192665152,0.05691795,3.893026107,3.79009276,1,0
5534,nrf1,tfap4,1,0,0.746295369,0.262969578,5.230370773,3.578071165,8.222676853,3.775400299,5.173041682,0.653106832,0.244965864,1.572102096,1.055149584,0.527115811,0.941898995,1,0.307205088,0.056360859,2.95965034,2.370577068,1,0
5535,nrf1,tfcp2l1,1,0,1.15809504,7.760870442,16.2466714,9.829159898,9.580304767,17.84529357,2.428063206,1.081036602,4.336708638,0.589678004,1.815546166,0.540745824,0.540597674,1,0.24152345,0.06104589,6.173407228,5.129855674,1,0
5536,nrf1,tfdp2,1,0,3.07552091,8.336162603,135.8730098,125.2525133,12.23968578,86.21018541,15.44106274,3.007446574,7.815971752,0.090081804,0.688291062,0.551816039,0.770187996,1,0.281183879,0.063132635,5.117175757,4.118206143,1,0
5537,nrf1,tfe3,1,0,0.980837291,7.799074514,21.17158123,18.88212438,12.02807574,11.84831133,3.579563995,0.937408995,5.519358242,0.568123637,0.627488258,0.550321514,1.057876679,1,0.141593155,0.035443907,3.298033242,1.388949976,1,0
5538,nrf1,tfeb,1,0,2.056136625,9.281258795,32.97772689,20.8209044,9.424420586,22.99386353,3.445546943,1.935462015,6.419611801,0.285781389,1.104364301,0.53816604,0.655709876,1,0.334264767,0.076172048,6.664080869,5.327939994,1,0
5539,nrf1,tgif1,1,0,0.851202659,5.972882368,13.69931487,9.736077015,8.477872014,24.3042858,2.793464627,0.801407457,3.701864733,0.618853723,2.496311991,0.532954472,0.525228236,1,0.249144439,0.070226324,5.17120468,5.51143553,1,0
5540,nrf1,tgif2,1,0,1.317824682,7.903293347,28.13976721,32.0033573,9.466036521,12.43143381,5.285838916,1.258870036,6.338089435,0.336393562,0.388441553,0.540234511,0.773243752,1,0.169147551,0.041380222,4.281979062,1.690035597,1,0
5541,nrf1,thap11,1,0,4.071486525,8.151562694,133.5437365,103.1340099,10.40640303,85.35284991,12.96631726,3.95102745,7.554468454,0.077925055,0.827591693,0.543282976,0.549701651,1,0.415868923,0.090051723,6.984131938,4.934270305,1,0
5542,nrf1,topors,1,0,1.392983321,9.286691417,12.44996651,0.876723378,8.351012041,13.6233098,1.216855721,1.252810702,0.801094872,0.670765824,15.53889191,0.531177028,0.38754772,1,0.335737076,0.075585142,4.558015478,6.572706684,1,0
5543,nrf1,trim28,1,0,1.876084286,7.13597147,21.62152313,11.23750544,7.001524769,104.3889995,2.798179702,1.726294897,4.364471602,0.323821996,9.289339177,0.514905878,0.283765805,1,0.49818646,0.158548113,12.01800354,36.14969056,1,0
5544,nrf1,xbp1,1,0,1.103587071,0.806410882,5.295014667,4.182772842,8.794253923,6.182732457,4.973853295,0.91324792,0.676069218,1.660855441,1.478142058,0.535346752,0.790014421,1,0.22687347,0.045838178,3.33155668,2.1128945,1,0
5545,nrf1,ybx1,1,0,2.016369291,5.355231201,47.44965027,37.74408507,7.257357023,1342.601374,7.816831697,1.934176603,4.689826186,0.152948588,35.57117284,0.52020833,0.261305612,1,0.558454788,0.316497749,23.2259953,243.1362247,1,0
5546,nrf1,zfhx3,1,0,4.984562745,0.674968335,3.120259253,8.171317607,9.502317912,2.31560352,1.760294584,1.918996868,0.623468502,3.045361664,0.283381901,0.53918272,1.088215522,1,0.173924156,0.031677858,1.456322566,1.155809675,1,0
5547,nrf1,zfp219,1,0,10.2495401,0.937788399,0.108414934,11.80359656,9.409294345,7.675652713,1.076712071,0.107280173,0.868765519,86.78965191,0.650280842,0.540113166,0.520362098,1,0.304054722,0.066112017,6.846594119,3.907310221,1,0
5548,nrf1,zfp263,1,0,2.500151131,0.51396497,10.55212183,2.168483887,16.49958476,1.626775788,6.455714,2.021249433,0.415487793,1.563627205,0.750190397,0.554387234,0.819537832,1,0.075141989,0.027472741,3.871281524,0.854580165,1,0
5549,nrf1,zfp42,0,1,0.670153708,5.291409345,52.82677854,62.09150793,8.99697259,674.948724,12.45531157,0.661758722,4.875888409,0.170310832,10.870226,0.537466926,0.374789949,1,0.347188194,0.175684744,15.44080539,63.35417989,0,1
5550,nrf1,zfp57,0,1,0.722200484,6.320809309,27.93579973,34.02572664,11.17969599,64.52861999,6.548145755,0.704000556,5.330572368,0.400192445,1.896465597,0.546814982,0.596373565,1,0.198376944,0.068856682,5.772994112,4.936704683,0,1
5551,nrf1,zfx,1,0,5.462534815,1.151489611,5.055478727,12.33155808,11.63320628,2.606430435,2.105278841,2.625565031,1.053149209,2.30110874,0.211362621,0.54860731,0.857744153,1,0.240707828,0.043448705,6.006465773,1.328940334,1,0
5552,hic2,hmga2,1,0,0.07179651,8.438790841,10.39656899,2.386145278,7.957296523,13.42575518,1.244310784,0.071304099,1.860166258,0.765377167,5.626545588,0.522898347,0.608807836,1,0.229815401,0.055085934,2.39593014,4.813029285,1,0
5553,hic2,irf3,1,0,0.459101182,7.269263162,58.61041236,83.51788528,7.554360142,22.57473779,12.41832397,0.455532947,6.68721837,0.128891094,0.270298245,0.519100455,1.192223101,1,0.161796467,0.035267798,1.193500891,0.956505253,1,0
5554,hic2,junb,0,1,0.0001,2.307955639,34.02246117,230.1212179,7.106493911,261.0456797,14.64831305,1.00E-04,2.285038295,0.208876538,1.134383357,0.516262228,1.313190513,1,0.038653777,0.033039077,0.817873387,4.403014357,0,-1
5555,hic2,jund,0,1,0.0001,5.302692246,137.3896909,206.1636495,6.514878778,1224.783141,39.76485546,1.00E-04,5.169722881,0.047418978,5.940829742,0.511381338,0.636944908,1,0.260943542,0.107890885,6.687871654,35.74653543,0,1
5556,hic2,klf13,0,1,1.187506842,13.46441437,15.67020534,2.512483257,9.976005034,12.50213081,1.247157114,1.103855367,2.117377006,0.636622483,4.97600562,0.531526473,0.720454092,1,0.249876847,0.061538614,5.491447376,4.240066054,0,1
5557,hic2,klf2,0,1,0.17351793,5.031651694,10.63358779,9.118939729,6.879308592,213.843219,2.858206492,0.170731942,3.242502533,0.64694144,23.45044768,0.514508248,0.495293491,1,0.226314833,0.1746348,11.32551399,42.9529937,0,1
5558,hic2,klf3,0,1,2.292746969,1.584261991,2.867929396,2.291800427,6.029747777,8.422727914,3.805393643,1.274142373,0.936726996,2.102474275,3.675157668,0.506624477,0.588194035,1,0.150922976,0.0458594,1.994922873,3.191602557,0,1
5559,hic2,klf4,0,1,1.012591187,2.444629995,3.76290249,3.979090208,5.452749375,43.57268736,3.328548313,0.797882304,1.51429436,1.4490807,10.95041456,0.498326622,0.56371554,1,0.135611281,0.099621769,5.052054303,9.835801776,0,-1
5560,hic2,klf5,0,1,6.017457044,1.290797147,6.646968901,12.25076377,10.1332922,20.6295841,2.326365129,3.158283684,1.16775688,1.524498211,1.68394269,0.529473725,0.550097216,1,0.20854011,0.073953024,5.045608467,7.81503289,0,1
5561,hic2,klf6,0,1,0.017285414,6.251685354,73.19011494,125.015226,9.672036484,362.285833,20.97911092,0.017281332,5.953944139,0.132149492,2.897933673,0.528087042,1.025579694,1,0.149139296,0.064899516,3.738088322,8.645131185,0,1
5562,hic2,max,0,1,1.11446738,8.949068808,33.74618917,29.18291389,7.712842575,38.92978309,4.401719527,1.078838747,6.848841469,0.228554476,1.333992323,0.521145975,0.519762389,1,0.305794358,0.065067142,4.153424898,6.484957556,0,1
5563,hic2,myef2,0,1,0.05525887,4.574591053,17.5378955,24.85530214,7.584569992,48.98934003,6.447587401,0.055085306,3.863515305,0.43246751,1.970981473,0.520596307,1.023877989,1,0.148220604,0.05203589,1.918897185,3.105638292,0,1
5564,hic2,nfe2l1,1,0,6.534098784,0.990041284,3.678950782,14.93518437,8.06713873,1.746893312,1.666651543,2.353716946,0.928492282,2.192782456,0.116964965,0.520274594,0.910444234,1,0.205686669,0.034887175,1.88252787,0.732132814,1,0
5565,hic2,nkx6-2,0,1,0.0001,5.053895367,6.848452192,2.990393495,7.287027695,36.62384794,1.562306349,1.00E-04,1.878741066,1.064040091,12.2471668,0.51868654,0.913711748,1,0.208167321,0.092729602,4.893671013,8.413915714,0,1
5566,hic2,nr2c2,0,1,2.460179234,0.019346505,4.296790764,0.033264427,7.383451206,1.316380897,4.276423172,1.564440187,0.012232256,1.718364149,39.57323276,0.519187821,0.957384902,1,0.061236326,0.02177373,0.961999469,0.597915466,0,1
5567,hic2,nrf1,0,1,0.08148038,8.971255112,9.613477611,0.0001,6.731714789,8.81410502,0.967646366,0.080795585,1.00E-04,0.700237215,88141.0502,0.513282981,0.534998751,1,0.261017181,0.054605195,2.246457847,5.150780087,0,1
5568,hic2,ovol2,0,1,0.283598471,5.457768924,19.78513606,21.02686557,7.481482548,28.06861639,4.922206012,0.27959084,4.333069935,0.378136523,1.334893035,0.518820862,1.438882298,1,0.16593738,0.048743382,2.495330269,3.765103915,0,1
5569,hic2,patz1,0,1,1.286266772,9.308627876,25.38956305,17.42038035,6.400917742,12.43520471,3.016892941,1.224245001,6.066810888,0.252108228,0.713830839,0.510297113,0.564695221,1,0.266577861,0.04639014,2.041610025,1.687089755,0,1
5570,hic2,pou5f1,1,0,0.096832717,6.346781899,121.5098334,170.0307558,6.786553158,3081.610341,27.19351447,0.096755611,6.118398847,0.055851884,18.12384075,0.514248478,0.300050915,1,0.379359256,0.228907881,15.81620055,109.9779948,1,0
5571,hic2,rad21,0,1,6.416187217,0.551953903,2.302740631,9.012183295,7.418127591,10.04939979,1.442121369,1.694567871,0.520100208,3.221434274,1.11509048,0.51908733,0.429403124,1,0.241524513,0.065283619,3.615203473,3.749296467,0,1
5572,hic2,rarg,0,1,0.15171115,5.48177921,10.79031094,10.14693013,7.438278405,8.329332355,2.891113909,0.149607674,3.559041852,0.68934792,0.82087215,0.51866628,0.894390597,1,0.121407609,0.034280784,1.313575026,1.50447664,0,1
5573,hic2,rest,0,1,0.544855341,7.083571655,15.5573535,13.37641899,6.915274163,57.16834264,2.989529778,0.526418905,4.631127357,0.444501963,4.27381519,0.514511794,0.326284004,1,0.262137644,0.089759322,5.432316026,11.03602301,0,1
5574,hic2,sall4,0,1,0.293667493,6.507724849,28.932261,38.85862152,8.32718599,80.19445949,7.033524949,0.290716668,5.574202842,0.287816634,2.063749468,0.523441612,0.579797273,1,0.205639677,0.066521451,3.561908757,5.172984886,0,1
5575,hic2,setdb1,0,1,0.549580939,8.704387024,11.03241027,1.092468321,6.197147275,7.750779119,1.173690271,0.52350259,0.970644839,0.561721974,7.094740389,0.508547982,0.522219922,1,0.244460385,0.040418832,3.479554768,2.501796204,0,1
5576,hic2,smad1,0,1,0.304887036,11.79503494,11.05920452,0.0001,7.606168373,2.901780915,1.027577335,0.296707227,1.00E-04,0.687768126,29017.80915,0.520328445,1.210523175,1,0.221388903,0.044074729,2.293331911,1.502258702,0,1
5577,hic2,smad4,0,1,1.268367998,11.14972809,17.73148497,5.607151747,7.520198993,3.213860314,1.610400929,1.183695902,3.73089847,0.424115578,0.573171631,0.520189072,1.146633035,1,0.157025404,0.040431483,0.400300337,0.948247476,0,1
5578,hic2,smarcb1,1,0,1.055288152,11.94638508,14.19413087,0.299095816,7.673426647,22.18412058,1.087605281,0.98226025,0.291790402,0.540605601,74.17061487,0.52027354,0.317826517,1,0.32470176,0.083589958,6.153054589,11.59815308,1,0
5579,hic2,smc3,0,1,0.821887344,8.754216569,23.67618858,20.30117292,8.063007822,100.3873669,3.434231798,0.794313799,6.116623026,0.340553455,4.944904774,0.522771664,0.335812441,1,0.306749077,0.110149336,6.571214983,16.49309048,0,1
5580,hic2,sp1,0,1,3.885801629,1.231561478,2.497328223,4.507016571,6.579434858,2.088331451,2.0915493,1.520276463,0.967254944,2.634589558,0.463351181,0.511324562,0.858305561,1,0.096366054,0.025798776,0.398132826,0.541918383,0,1
5581,hic2,sp2,0,1,0.0001,6.220767,7.975215752,2.32431607,7.016961205,5.175436485,1.336685304,1.00E-04,1.692087553,0.879845941,2.226649186,0.515843318,0.776446587,1,0.147515507,0.038559224,2.295109287,1.595285793,0,1
5582,hic2,sp3,0,1,4.019551405,9.699961068,3.77562638,5.942700402,6.828457539,2.159780991,3.218503751,1.946886234,3.685048267,1.808562832,0.363434271,0.513151857,0.604274831,1,0.193439777,0.034701348,1.918423822,1.145790692,0,1
5583,hic2,sp5,0,1,0.599431955,8.499085273,14.97903872,8.879902561,8.914724234,134.8209781,2.118553959,0.576366875,4.342660793,0.595146618,15.18270918,0.525677762,1.260977635,1,0.210686888,0.124441483,5.520355981,32.18379689,0,1
5584,hic2,taf1,0,1,5.327724972,1.145855985,3.979729538,10.0037207,8.0186216,6.186113352,1.947089638,2.278056199,1.028094927,2.014865966,0.618381254,0.522644928,0.536148921,1,0.246197909,0.044683348,2.757275861,3.011660351,0,1
5585,ovol2,patz1,1,0,171.30189,10.41444644,15.34804917,126.8326924,30.3382653,29.75692257,1.179065104,14.0859935,9.624188114,1.976685438,0.234615555,1.430398115,0.581659184,1,0.213694801,0.055512794,4.336502262,3.398926689,1,0
5586,hic2,tcf12,0,1,4.634695854,1.46288477,6.928192597,10.82788386,9.839919431,2.628290516,2.831917198,2.776993451,1.288767763,1.420272213,0.242733534,0.527522484,1.35398601,1,0.14946594,0.030210125,1.154355528,0.61908546,0,1
5587,ovol2,pknox1,1,0,4.60752727,0.375833172,18.81036998,0.23125073,24.772281,1.325259011,1.902482433,3.700985264,0.143162576,1.3169481,5.730831688,1.431064487,1.038229925,1,0.185910917,0.043175227,2.369284009,0.631458181,1,0
5588,hic2,tead1,1,0,14.92243361,0.782869158,1.012816015,17.18908384,9.161433127,3.559829246,1.105375409,0.948443237,0.748766903,9.045505792,0.207098254,0.528245881,0.911846619,1,0.169817048,0.039278258,2.582323484,1.05463718,1,0
5589,hic2,tead2,0,1,0.0001,5.726133978,6.889610236,1.854613743,5.844266387,8.58098711,1.299977782,1.00E-04,1.400886451,0.848272426,4.626832483,0.50373615,0.659297345,1,0.209475672,0.045645406,2.913338046,2.730207431,0,1
5590,ovol2,plagl1,0,1,1.857701202,0.0001,18.64710045,7.498172742,24.96757214,4.606650901,10.99420674,1.689396538,1.00E-04,1.338951984,0.614369802,1.433504246,1.511312871,1,0.062799298,0.027372123,3.191983714,0.552716696,0,1
5591,ovol2,polr2a,1,0,6.497631522,0.354943135,17.51518325,3.97324107,23.7747017,2.653278195,4.025768632,4.739436333,0.325835171,1.357376703,0.667786864,1.427659504,0.69946573,1,0.153987595,0.039092357,2.14337042,0.691526408,1,0
5592,hic2,tfap2c,0,1,0.0001,3.818044054,16.96138666,35.5259802,6.690903032,61.32011502,9.090322273,1.00E-04,3.447531361,0.394478539,1.726063987,0.50927336,0.948224441,1,0.125098118,0.045008333,2.201711543,4.22728455,0,1
5593,ovol2,polr3g,1,0,30.3421984,0.0001,560.1391055,311.8741439,11.25033882,214.8801134,19.01363003,28.78304827,1.00E-04,0.020084902,0.688996243,1.371171186,0.929671252,1,0.163297443,0.040105573,0.988570645,1.029781799,1,0
5594,hic2,tfap4,0,1,4.82408594,0.987919501,4.430633431,8.832824733,8.299289703,3.611010607,2.133010562,2.309498061,0.888539564,1.87316099,0.408817192,0.523391646,0.939253637,1,0.170345999,0.035055319,1.54099054,1.161968163,0,1
5595,ovol2,pou5f1,1,0,8.929874362,6.371567887,113.7995996,79.40356539,7.326777899,1419.819427,14.03603907,8.28013104,5.898273637,0.064383161,17.88105383,1.312335819,0.282825847,1,0.297538591,0.171367119,8.809782884,79.15311004,1,0
5596,hic2,trim28,1,0,0.795841234,7.017828116,17.95446996,12.8754064,6.009567789,117.0487676,2.960319465,0.76206242,4.542116515,0.334711512,9.090879466,0.504976251,0.291851459,1,0.368871933,0.142965784,8.58229844,24.81434681,1,0
5597,hic2,xbp1,0,1,6.789120883,1.487360668,3.92449881,11.83301699,8.581650409,6.028390236,1.776410236,2.486918296,1.321281161,2.186686969,0.509455048,0.527700568,0.788843716,1,0.210635021,0.050892185,2.539452772,2.209043568,0,1
5598,hic2,yy1,0,1,0.458105047,7.081334375,86.42409283,116.3687421,7.401101969,125.82212,17.05381392,0.45568959,6.675135384,0.085637022,1.081236402,0.518986157,0.477954619,1,0.288567277,0.063649154,3.545385953,7.608018247,0,1
5599,ovol2,rarg,1,0,9.930598055,1.464540563,21.93896916,19.716729,28.33903628,2.956209582,3.447608745,6.836210953,1.363277555,1.291721415,0.149934078,1.4238571,0.833342851,1,0.216081666,0.039655089,3.921011071,0.297371551,1,0
5600,hic2,zfp148,0,1,0.337403648,7.751251617,28.27831505,45.98611625,8.138184224,15.95533372,7.009978692,0.333425373,6.633186032,0.287788866,0.3469598,0.521533746,0.887913848,1,0.12560682,0.028977561,1.437273508,1.241400575,0,1
5601,ovol2,relb,1,0,13.79529329,216.3691504,857.791369,134.7139031,44.7383552,71.39115046,1.262686775,13.57694425,83.02289864,0.052155287,0.529946418,1.448487789,0.862030238,1,0.213615509,0.046130678,2.543695531,0.885339849,1,0
5602,hic2,zfp281,0,1,0.0001,6.193555589,43.3517836,98.90147741,7.493429431,59.15804869,16.96650881,1.00E-04,5.828551366,0.172851699,0.598151314,0.516505379,0.746773091,1,0.137930783,0.044399732,1.934272092,2.941499548,0,1
5603,ovol2,rfx7,1,0,8.495587015,0.011449271,5.55497205,11.3526471,10.35761608,3.120475611,1.649431757,3.358780829,0.011437736,1.864566732,0.274867666,1.366815504,0.791949949,1,0.150506849,0.023894198,1.030913885,0.6772097,1,0
5604,ovol2,rxrb,1,0,4.248485973,0.272980254,107.6538718,0.588868885,134.0906822,1.368243241,2.560514014,4.087187914,0.186517072,1.245572314,2.323510846,1.479030093,1.281476787,1,0.160397916,0.038953306,2.145134228,0.250982853,1,0
5605,ovol2,setdb1,0,1,16.24863205,1.739272397,4.129194331,18.29197314,9.786684145,11.49200823,1.350962548,3.292488516,1.588254905,2.370119534,0.628254161,1.352222607,0.537227345,1,0.223983734,0.04820046,2.093367418,3.249685652,0,1
5606,hif1a,maz,0,1,1.20999681,13.00711052,27.96422045,15.7707356,7.220495373,27.7554227,2.308202739,1.159812352,7.128111676,0.258204779,1.759932029,0.532673753,0.407914201,1,0.330199522,0.067676169,3.567259157,5.328504691,0,1
5607,ovol2,smad1,0,1,5.250994175,1.687592819,7.839418397,17.1111736,11.73287181,2.190163674,2.738806515,3.144648048,1.536095138,1.496650799,0.127996111,1.363014721,1.181092774,1,0.237638285,0.03941676,1.156310428,1.015339804,0,1
5608,ovol2,smad2,1,0,3.946189121,0.74565533,6.665360626,2.50802435,10.58975827,1.887059209,3.488542079,2.478692954,0.574771307,1.588774992,0.752408647,1.35880882,0.893070398,1,0.103305833,0.023982461,0.31376762,0.44418063,1,0
5609,ovol2,smc3,0,1,23.8814864,3.62542339,1.514709702,22.2150716,8.174289618,65.66946157,1.185743458,1.42436761,3.116776216,5.39660478,2.956076971,1.328538034,0.319097189,1,0.299316621,0.095584909,4.042178526,9.911203792,0,1
5610,hif1a,nfkb1,0,1,0.83337545,13.34873842,18.51221416,5.452675525,8.11395836,4.597329365,1.462928565,0.797475038,3.87132263,0.438302965,0.84313276,0.530185755,1.028088889,1,0.147464458,0.029547222,1.184068776,1.315379948,0,1
5611,ovol2,sox2,1,0,24.74296817,6.871003908,156.6249495,234.8053473,176.800878,74.47235019,7.169262128,21.3674292,6.675657137,1.128816823,0.31716633,1.431013736,0.589517443,1,0.130930532,0.070753277,4.64592227,11.73920305,1,0
5612,ovol2,sox4,1,0,1.372298534,0.0001,18.77285255,3.548697544,25.26693539,5.067294703,14.67955915,1.278816819,1.00E-04,1.345929465,1.427930851,1.417713834,2.359028872,1,0.097391228,0.030430226,4.362410374,1.091660702,1,0
5613,ovol2,sp1,0,1,4.362270197,0.273727846,5.713709704,7.987405523,9.651249821,2.230408979,2.388958775,2.473679563,0.264658033,1.689138987,0.279240734,1.355275901,0.859391542,1,0.147272949,0.033161117,1.008430443,0.442062131,0,1
5614,ovol2,sp2,0,1,4.605038486,0.0001,314.0157336,273.6493136,402.3564582,5.01109683,66.55819013,4.538481684,1.00E-04,1.281325791,0.018312112,1.482211194,0.769932104,1,0.177675554,0.04879565,5.326967045,0.454380209,0,0
5615,ovol2,sp3,0,1,4.395439971,0.672261241,16.91704966,0.310215197,22.50180816,2.279130465,1.768692276,3.488934308,0.212265298,1.330126034,7.346933625,1.411405403,0.610159162,1,0.166711019,0.033730265,1.845380997,1.08900999,0,1
5616,hif1a,plagl1,0,1,0.0001,0.074529315,10.48715467,3.84848371,8.97239368,4.170302045,7.336263975,1.00E-04,0.073113409,0.855560346,1.083622112,0.537502363,1.491506404,1,0.142888935,0.027715504,1.640480684,1.042948566,0,1
5617,hif1a,pou2f1,0,1,1.463057301,1.984604963,7.294224839,7.676009885,7.20665584,1.209331284,4.95259126,1.218627964,1.57690246,0.987994749,0.157546864,0.531613098,1.071075439,1,0.157650407,0.025352709,1.063657785,0.796686364,0,1
5618,hif1a,pou5f1,0,1,0.614859249,9.217314174,141.9897898,194.7196912,7.889486493,3425.254328,21.58266444,0.6122082,8.80072043,0.055563759,17.5906931,0.530157117,0.288778497,1,0.357064522,0.20692818,12.94841798,116.2125687,0,1
5619,ovol2,srebf2,1,0,4.718012271,0.611843125,7.319657384,1.51963911,11.75053833,2.499623369,3.57869437,2.868847073,0.436213226,1.605339938,1.644879598,1.371865411,0.723269457,1,0.16494939,0.033248053,1.904029189,1.042569569,1,0
5620,hif1a,pura,0,1,0.89908742,10.27906057,35.5679053,44.93256442,7.732586247,20.83574176,5.503644779,0.876920575,8.365349712,0.217403476,0.463711387,0.533408493,0.654317188,1,0.170392521,0.044338895,0.659739576,2.583310515,0,1
5621,ovol2,stat3,1,0,3.750255398,0.0001,23.79082308,16.89521013,30.08278885,3.072888383,7.334465091,3.239584926,1.00E-04,1.264470285,0.181879264,1.423833277,0.793175656,1,0.119301378,0.030071793,2.788675866,0.257079764,1,0
5622,ovol2,taf1,0,1,4.550458985,0.930693743,5.825675383,11.45255002,9.120547726,6.241640022,2.46554315,2.554852891,0.860745121,1.565577744,0.545000023,1.343355154,0.535825505,1,0.276072921,0.046739517,2.322052019,2.733486119,0,1
